STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,partner,Geopolitical entity (partner),unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,FR,France,2021,,98076,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,FR,France,2022,,114471,,p,provisional,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,FR,France,2023,,109737,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,HR,Croatia,2013,,2562,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,HR,Croatia,2014,,3219,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,HR,Croatia,2015,,4268,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,HR,Croatia,2016,,5396,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,HR,Croatia,2017,,5701,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,HR,Croatia,2018,,6040,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,HR,Croatia,2019,,7359,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,HR,Croatia,2020,,8031,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,HR,Croatia,2021,,10655,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,HR,Croatia,2022,,10877,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,HR,Croatia,2023,,11493,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,HU,Hungary,2013,,20960,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,HU,Hungary,2014,,25122,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,HU,Hungary,2015,,26860,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,HU,Hungary,2016,,27125,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,HU,Hungary,2017,,30795,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,HU,Hungary,2018,,32557,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,HU,Hungary,2019,,32788,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,HU,Hungary,2020,,39160,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,HU,Hungary,2021,,34693,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,HU,Hungary,2022,,36660,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,HU,Hungary,2023,,32321,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,IE,Ireland,2013,,22315,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,IE,Ireland,2014,,23173,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,IE,Ireland,2015,,26334,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,IE,Ireland,2016,,30067,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,IE,Ireland,2017,,24348,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,IE,Ireland,2018,,27479,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,IE,Ireland,2019,,35320,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,IE,Ireland,2020,,17013,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,IE,Ireland,2021,,17799,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,IE,Ireland,2022,,29711,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,IE,Ireland,2023,,17348,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,IS,Iceland,2013,,4232,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,IS,Iceland,2014,,3735,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,IS,Iceland,2015,,3845,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,IS,Iceland,2016,,6132,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,IS,Iceland,2017,,9153,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,IS,Iceland,2018,,8798,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,IS,Iceland,2019,,6951,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,IS,Iceland,2020,,5660,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,IS,Iceland,2021,,6303,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,IS,Iceland,2022,,9038,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,IS,Iceland,2023,,6958,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,IT,Italy,2013,,88473,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,IT,Italy,2014,,75497,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,IT,Italy,2015,,69761,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,IT,Italy,2016,,69978,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,IT,Italy,2017,,68653,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,IT,Italy,2018,,65794,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,IT,Italy,2019,,69705,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,IT,Italy,2020,,61847,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,IT,Italy,2021,,70194,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,IT,Italy,2022,,76501,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,IT,Italy,2023,,68036,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,LI,Liechtenstein,2013,,256,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,LI,Liechtenstein,2014,,211,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,LI,Liechtenstein,2015,,225,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,LI,Liechtenstein,2016,,175,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,LI,Liechtenstein,2017,,180,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,LI,Liechtenstein,2018,,194,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,LI,Liechtenstein,2019,,203,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,LI,Liechtenstein,2020,,218,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,LI,Liechtenstein,2021,,176,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,LI,Liechtenstein,2022,,238,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,LI,Liechtenstein,2023,,224,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,LT,Lithuania,2020,,9161,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,LT,Lithuania,2021,,8357,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,LT,Lithuania,2022,,7597,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,LT,Lithuania,2023,,7420,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,LU,Luxembourg,2013,,18672,,e,estimated,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,LU,Luxembourg,2014,,19965,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,LU,Luxembourg,2015,,21613,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,LU,Luxembourg,2016,,21080,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,LU,Luxembourg,2017,,22801,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,LU,Luxembourg,2018,,22869,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,LU,Luxembourg,2019,,24359,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,LU,Luxembourg,2020,,20481,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,LU,Luxembourg,2021,,23047,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,LU,Luxembourg,2022,,23581,,,,,
dataflow,ESTAT:MIGR_IMM12PRV(1.0),Immigration by broad group of country of previous residence,A,Annual,EU27_2020_FOR,EU27 countries (from 2020) except reporting country,NR,Number,LU,Luxembourg,2023,,23114,,,,,
